priority,icao,iata,name,city,country,region,continent,kind,runways,longest_ft,why
4,SCCI,PUQ,President Carlos Ibáñez International Airport,Punta Arenas,CL,CL-MA,SA,large_airport,3,9154,share of SA/CL
4,SCEL,SCL,Comodoro Arturo Merino Benítez International Airport,Santiago,CL,CL-RM,SA,large_airport,2,12303,share of SA/CL
4,SCIE,CCP,Carriel Sur International Airport,Concepcion,CL,CL-BI,SA,large_airport,2,8530,share of SA/CL
4,SCDA,IQQ,Diego Aracena International Airport,Iquique,CL,CL-TA,SA,large_airport,1,10991,share of SA/CL
4,SCIP,IPC,Mataveri International Airport,Isla De Pascua,CL,CL-VS,SA,large_airport,1,10827,share of SA/CL
4,SCFA,ANF,Andrés Sabella Gálvez International Airport,Antofagasta,CL,CL-AN,SA,large_airport,1,9186,share of SA/CL
4,SCTE,PMC,El Tepual International Airport,Puerto Montt,CL,CL-LL,SA,large_airport,1,8694,share of SA/CL
4,SCQP,ZCO,La Araucanía International Airport,Temuco,CL,CL-AR,SA,large_airport,1,8005,share of SA/CL
4,SCAR,ARI,Chacalluta International Airport,Arica,CL,CL-AP,SA,medium_airport,1,9186,share of SA/CL
4,SCFM,WPR,Captain Fuentes Martinez Airport,Porvenir,CL,CL-MA,SA,medium_airport,2,8202,share of SA/CL
4,SCCF,CJC,El Loa Airport,Calama,CL,CL-AN,SA,medium_airport,1,9974,share of SA/CL
4,SCBA,BBA,Balmaceda Airport,Balmaceda,CL,CL-AI,SA,medium_airport,1,8205,share of SA/CL
4,SCES,ESR,Ricardo García Posada Airport,El Salvador,CL,CL-AT,SA,medium_airport,1,7546,share of SA/CL
4,SCAT,CPO,Desierto de Atacama Airport,Copiapo,CL,CL-AT,SA,medium_airport,1,7218,share of SA/CL
4,SCVD,ZAL,Pichoy Airport,Valdivia,CL,CL-LR,SA,medium_airport,1,6870,share of SA/CL
4,SCJO,ZOS,Cañal Bajo Carlos Hott Siebert Airport,Osorno,CL,CL-LL,SA,medium_airport,1,6398,share of SA/CL
4,SCSE,LSC,La Florida Airport,La Serena-Coquimbo,CL,CL-CO,SA,medium_airport,1,6358,share of SA/CL
4,SCNT,PNT,Lieutenant Julio Gallardo Airport,Puerto Natales,CL,CL-MA,SA,medium_airport,1,5786,share of SA/CL
4,SCVM,KNA,Viña del Mar Airport,Viña del Mar,CL,CL-VS,SA,medium_airport,1,5760,share of SA/CL
4,SCCH,YAI,Gral. Bernardo O´Higgins Airport,Chillan,CL,CL-NB,SA,medium_airport,1,5740,share of SA/CL
4,SCTC,PZS,Maquehue Airport,Temuco,CL,CL-AR,SA,medium_airport,1,5577,share of SA/CL
4,SCBE,TOQ,Barriles Airport,Tocopilla,CL,CL-AN,SA,medium_airport,1,5380,share of SA/CL
4,SKBO,BOG,El Dorado International Airport,Bogota,CO,CO-DC,SA,large_airport,2,12467,share of SA/CO
4,SKRG,MDE,Jose Maria Córdova International Airport,Medellín,CO,CO-ANT,SA,large_airport,1,11286,share of SA/CO
4,SKBQ,BAQ,Ernesto Cortissoz International Airport,Barranquilla,CO,CO-ATL,SA,large_airport,1,9842,share of SA/CO
4,SKCL,CLO,Alfonso Bonilla Aragon International Airport,Cali,CO,CO-VAC,SA,large_airport,1,9842,share of SA/CO
4,SKCG,CTG,Rafael Nuñez International Airport,Cartagena,CO,CO-BOL,SA,large_airport,1,8530,share of SA/CO
4,SKCC,CUC,Camilo Daza International Airport,Cúcuta,CO,CO-NSA,SA,medium_airport,2,7700,share of SA/CO
4,SKPE,PEI,Matecaña International Airport,Pereira,CO,CO-RIS,SA,medium_airport,1,6627,share of SA/CO
4,SKLT,LET,Alfredo Vásquez Cobo International Airport,Leticia,CO,CO-AMA,SA,medium_airport,1,6168,share of SA/CO
4,SKSM,SMR,Simón Bolívar International Airport,Santa Marta,CO,CO-MAG,SA,medium_airport,1,5577,share of SA/CO
4,SKAP,API,Gomez Nino Apiay Air Base,Apiay,CO,CO-MET,SA,medium_airport,2,8204,share of SA/CO
4,SKUA,,Marandúa Air Base,Marandúa,CO,CO-VID,SA,medium_airport,2,8110,share of SA/CO
4,SKQU,MQU,Mariquita Airport,Mariquita,CO,CO-TOL,SA,medium_airport,2,5905,share of SA/CO
4,SKRH,RCH,Almirante Padilla Airport,Riohacha,CO,CO-LAG,SA,medium_airport,2,5413,share of SA/CO
4,SKAS,PUU,Tres De Mayo Airport,Puerto Asís,CO,CO-PUT,SA,medium_airport,2,5331,share of SA/CO
4,SKSV,SVI,Eduardo Falla Solano Airport,San Vicente Del Caguán,CO,CO-CAQ,SA,medium_airport,2,4921,share of SA/CO
4,SKLM,MCJ,Jorge Isaac Airport,La Mina-Maicao,CO,CO-LAG,SA,medium_airport,2,4876,share of SA/CO
4,SKMZ,MZL,La Nubia Airport,Manizales,CO,CO-CAL,SA,medium_airport,2,4835,share of SA/CO
4,SKBS,BSC,José Celestino Mutis Airport,Bahía Solano,CO,CO-CHO,SA,medium_airport,2,3973,share of SA/CO
4,SKPQ,PAL,German Olano Air Base,La Dorada,CO,CO-CUN,SA,medium_airport,1,9987,share of SA/CO
4,SKYP,EYP,El Alcaravan - Yopal Airport,Yopal,CO,CO-CAS,SA,medium_airport,1,8448,share of SA/CO
4,SKIP,IPI,San Luis Airport,Ipiales,CO,CO-NAR,SA,medium_airport,1,8202,share of SA/CO
4,SKMD,EOH,Enrique Olaya Herrera Airport,Medellín,CO,CO-ANT,SA,medium_airport,1,8202,share of SA/CO
4,SKPS,PSO,Antonio Nariño Airport,Chachagüí,CO,CO-NAR,SA,medium_airport,1,7585,share of SA/CO
4,SKMR,MTR,Los Garzones Airport,Montería,CO,CO-COR,SA,medium_airport,1,7539,share of SA/CO
4,SKBG,BGA,Palonegro Airport,Bucaramanga,CO,CO-SAN,SA,medium_airport,1,7381,share of SA/CO
4,SKLC,APO,Antonio Roldán Betancur Airport,Carepa,CO,CO-ANT,SA,medium_airport,1,7153,share of SA/CO
4,SKAR,AXM,El Eden Airport,Armenia,CO,CO-QUI,SA,medium_airport,1,7045,share of SA/CO
4,SKUC,AUC,Santiago Perez Airport,Arauca,CO,CO-ARA,SA,medium_airport,1,6890,share of SA/CO
4,SKVP,VUP,Alfonso López Pumarejo Airport,Valledupar,CO,CO-CES,SA,medium_airport,1,6890,share of SA/CO
4,SKGO,CRC,Santa Ana Airport,Cartago,CO,CO-VAC,SA,medium_airport,1,6644,share of SA/CO
4,SKTM,TME,Gustavo Vargas Airport,Tame,CO,CO-ARA,SA,medium_airport,1,6561,share of SA/CO
4,SKPP,PPN,Guillermo León Valencia Airport,Popayán,CO,CO-CAU,SA,medium_airport,1,6266,share of SA/CO
4,SKTQ,TQS,Captain Ernesto Esguerra Cubides Air Base,Tres Esquinas,CO,CO-CAQ,SA,medium_airport,1,6220,share of SA/CO
4,SKPD,PDA,Obando Cesar Gaviria Trujillo Airport,Puerto Inírida,CO,CO-GUA,SA,medium_airport,1,5910,share of SA/CO
4,SKPC,PCR,German Olano Airport,Puerto Carreño,CO,CO-VID,SA,medium_airport,1,5907,share of SA/CO
4,SKEJ,EJA,Yariguíes Airport,Barrancabermeja,CO,CO-SAN,SA,medium_airport,1,5905,share of SA/CO
4,SKIB,IBE,Perales Airport,Ibagué,CO,CO-TOL,SA,medium_airport,1,5905,share of SA/CO
4,SKMU,MVP,Fabio Alberto Leon Bentley Airport,Mitú,CO,CO-VAU,SA,medium_airport,1,5889,share of SA/CO
4,SESA,SNC,General Ulpiano Paez International Airport,Salinas/La Libertad,EC,EC-25,SA,large_airport,2,8629,share of SA/EC
4,SEQM,UIO,Mariscal Sucre International Airport,Quito,EC,EC-P,SA,large_airport,1,13445,share of SA/EC
4,SEGU,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,EC-G,SA,large_airport,1,9154,share of SA/EC
4,SETN,ESM,Carlos Concha Torres International Airport,Tachina,EC,EC-E,SA,large_airport,1,7874,share of SA/EC
4,SELT,LTX,Cotopaxi International Airport,Latacunga,EC,EC-X,SA,medium_airport,1,12117,share of SA/EC
4,SEMT,MEC,Eloy Alfaro International Airport,Manta,EC,EC-M,SA,medium_airport,1,9383,share of SA/EC
4,SERO,ETR,Santa Rosa - Artillery Colonel Victor Larrea International Airport,Santa Rosa,EC,EC-O,SA,medium_airport,1,8625,share of SA/EC
4,SETU,TUA,Lieutenant Colonel Luis A. Mantilla International Airport,Tulcán,EC,EC-C,SA,medium_airport,1,8071,share of SA/EC
4,SEJD,TNW,Jumandy Airport,Ahuano,EC,EC-N,SA,medium_airport,1,8202,share of SA/EC
4,SEMC,XMS,Coronel E Carvajal Airport,Macas,EC,EC-S,SA,medium_airport,1,8202,share of SA/EC
4,SEGS,GPS,Seymour Galapagos Ecological Airport,Isla Baltra,EC,EC-W,SA,medium_airport,1,7877,share of SA/EC
4,EGYP,MPN,Mount Pleasant Airport / RAF Mount Pleasant,Mount Pleasant,FK,FK-U-A,SA,medium_airport,2,8497,share of SA/FK
4,SOCA,CAY,Cayenne – Félix Eboué Airport,Matoury,GF,GF-CY,SA,large_airport,1,10486,share of SA/GF
4,SOOA,MPY,Maripasoula Airport,Maripasoula,GF,GF-SL,SA,medium_airport,1,3938,share of SA/GF
4,SOOG,OYP,Saint-Georges-de-l'Oyapock Airport,Saint-Georges-de-l'Oyapock,GF,GF-CY,SA,medium_airport,1,3937,share of SA/GF
4,SYCJ,GEO,Cheddi Jagan International Airport,Georgetown,GY,GY-DE,SA,large_airport,2,11023,share of SA/GY
4,SYEC,OGL,Eugene F. Correia International Airport,Ogle,GY,GY-DE,SA,medium_airport,0,0,share of SA/GY
4,SYLT,LTM,Lethem Airport,Lethem,GY,GY-UT,SA,medium_airport,1,5985,share of SA/GY
4,SPJL,JUL,Inca Manco Capac International Airport,Juliaca,PE,PE-PUN,SA,large_airport,1,13780,share of SA/PE
4,SPZO,CUZ,Alejandro Velasco Astete International Airport,Cusco,PE,PE-CUS,SA,large_airport,1,11146,share of SA/PE
4,SPRU,TRU,Capitán FAP Carlos Martínez de Pinillos International Airport,Trujillo,PE,PE-LAL,SA,large_airport,1,9920,share of SA/PE
4,SPSO,PIO,Captain Renán Elías Olivera International Airport,Pisco,PE,PE-ICA,SA,large_airport,1,9908,share of SA/PE
4,SPQU,AQP,Rodríguez Ballón International Airport,Arequipa,PE,PE-ARE,SA,large_airport,1,9777,share of SA/PE
4,SPCL,PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PE,PE-UCA,SA,large_airport,1,9186,share of SA/PE
4,SPHI,CIX,Capitán FAP José A. Quiñones González International Airport,Chiclayo,PE,PE-LAM,SA,large_airport,1,8266,share of SA/PE
4,SPQT,IQT,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,PE,PE-LOR,SA,large_airport,1,8202,share of SA/PE
4,SPJC,LIM,Jorge Chávez International Airport,Lima,PE,PE-LIM,SA,large_airport,0,0,share of SA/PE
4,SPTU,PEM,Padre Aldamiz International Airport,Puerto Maldonado,PE,PE-MDD,SA,medium_airport,1,11482,share of SA/PE
4,SPME,TBP,Captain Pedro Canga Rodríguez International Airport,Tumbes,PE,PE-TUM,SA,medium_airport,1,8202,share of SA/PE
4,SPTN,TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,PE,PE-TAC,SA,medium_airport,1,8202,share of SA/PE
4,SPUR,PIU,PAF Captain Guillermo Concha Iberico International Airport,Piura,PE,PE-PIU,SA,medium_airport,1,8202,share of SA/PE
4,SPYL,TYL,Captain Victor Montes Arias International Airport,Talara,PE,PE-PIU,SA,medium_airport,1,8038,share of SA/PE
4,SPHZ,ATA,Comandante FAP German Arias Graziani Airport,Anta,PE,PE-ANC,SA,medium_airport,1,10007,share of SA/PE
4,SPJJ,JAU,Francisco Carle Airport,Jauja,PE,PE-JUN,SA,medium_airport,1,9220,share of SA/PE
4,SPHO,AYP,Air Force Colonel Alfredo Mendivil Duarte Airport,Ayacucho,PE,PE-AYA,SA,medium_airport,1,9186,share of SA/PE
4,SPST,TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,PE,PE-SAM,SA,medium_airport,1,8530,share of SA/PE
4,SPLO,ILQ,General Jorge Fernandez Maldon Airport,Ilo,PE,PE-MOQ,SA,medium_airport,1,8202,share of SA/PE
4,SPNC,HUU,Alferez Fap David Figueroa Fernandini Airport,Huánuco,PE,PE-HUC,SA,medium_airport,1,8202,share of SA/PE
4,SGES,AGT,Guaraní International Airport,Ciudad del Este,PY,PY-10,SA,large_airport,1,11154,share of SA/PY
4,SGAS,ASU,Silvio Pettirossi International Airport,Asunción,PY,PY-11,SA,large_airport,1,10997,share of SA/PY
4,SGEN,ENO,Teniente Ramon A. Ayub Gonzalez International Airport,Encarnación,PY,PY-7,SA,large_airport,1,7218,share of SA/PY
4,SGME,ESG,Dr. Luis María Argaña International Airport,Mariscal Estigarribia,PY,PY-19,SA,medium_airport,1,11483,share of SA/PY
4,SGAY,AYO,Aeropuerto Nacional Juan de Ayolas,Ayolas,PY,PY-8,SA,medium_airport,1,6070,share of SA/PY
4,SGCO,CIO,Lieutenant Colonel Carmelo Peralta National Airport,Concepción,PY,PY-1,SA,medium_airport,1,6070,share of SA/PY
4,SGPJ,PJC,Aeropuerto Nacional Dr. Augusto Roberto Fuster,Pedro Juan Caballero,PY,PY-13,SA,medium_airport,1,5908,share of SA/PY
4,SGST,,Santa Teresa Airport,Santa Teresa,PY,PY-13,SA,medium_airport,1,5895,share of SA/PY
4,SMJP,PBM,Johan Adolf Pengel International Airport,Paramaribo,SR,SR-PR,SA,large_airport,1,11417,share of SA/SR
4,SUMU,MVD,Carrasco General Cesáreo L. Berisso International Airport,Ciudad de la Costa,UY,UY-CA,SA,large_airport,2,10499,share of SA/UY
4,SUDU,DZO,Santa Bernardina International Airport,Durazno,UY,UY-DU,SA,medium_airport,2,7477,share of SA/UY
4,SULS,PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,UY,UY-MA,SA,medium_airport,2,6998,share of SA/UY
4,SUSO,STY,Nueva Hesperides International Airport,Salto,UY,UY-SA,SA,medium_airport,2,5210,share of SA/UY
4,SUAA,,Ángel S. Adami International Airport,Montevideo,UY,UY-MO,SA,medium_airport,1,4101,share of SA/UY
4,SVMI,CCS,Maiquetía Simón Bolívar International Airport,Maiquetía,VE,VE-X,SA,large_airport,2,11483,share of SA/VE
4,SVMC,MAR,La Chinita International Airport,Maracaibo,VE,VE-V,SA,large_airport,2,9843,share of SA/VE
4,SVBC,BLA,General José Antonio Anzoategui International Airport,Barcelona,VE,VE-B,SA,large_airport,2,9842,share of SA/VE
4,SVVA,VLN,Arturo Michelena International Airport,Valencia,VE,VE-G,SA,large_airport,1,9842,share of SA/VE
4,SVBM,BRM,Jacinto Lara International Airport,Barquisimeto,VE,VE-K,SA,large_airport,1,9350,share of SA/VE
4,SVPR,PZO,General Manuel Carlos Piar International Airport,Guyana City,VE,VE-F,SA,large_airport,1,6726,share of SA/VE
4,SVSO,STD,Mayor Buenaventura Vivas International Airport,Santo Domingo,VE,VE-S,SA,medium_airport,1,9990,share of SA/VE
4,SVJC,LSP,Josefa Camejo International Airport,Paraguaná,VE,VE-I,SA,medium_airport,1,9186,share of SA/VE
4,SVPC,PBL,General Bartolome Salom International Airport,Puerto Cabello,VE,VE-G,SA,medium_airport,1,6970,share of SA/VE
4,SVMT,MUN,José Tadeo Monagas International Airport,Maturín,VE,VE-N,SA,medium_airport,1,6890,share of SA/VE
4,SVCS,,Caracas Óscar Machado Zuloaga International Airport,Charallave,VE,VE-M,SA,medium_airport,1,6562,share of SA/VE
4,SVSA,SVZ,Juan Vicente Gómez International Airport,San Antonio del Tachira,VE,VE-S,SA,medium_airport,1,6135,share of SA/VE
4,SVMP,,Metropolitano International Airport,Ocumare del Tuy,VE,VE-M,SA,medium_airport,1,4659,share of SA/VE
4,SVBS,MYC,Escuela Mariscal Sucre Airport,Maracay,VE,VE-D,SA,medium_airport,2,6846,share of SA/VE
4,SVLF,LFR,La Fria Airport,,VE,VE-S,SA,medium_airport,2,6643,share of SA/VE
4,SVBI,BNS,Barinas Airport,Barinas,VE,VE-E,SA,medium_airport,2,6560,share of SA/VE
4,SVAC,AGV,Oswaldo Guevara Mujica Airport,Acarigua,VE,VE-P,SA,medium_airport,2,5990,share of SA/VE
4,SVPM,SCI,Paramillo Airport,San Cristóbal,VE,VE-S,SA,medium_airport,2,3576,share of SA/VE
4,SVVG,VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,VE,VE-L,SA,medium_airport,1,10645,share of SA/VE
4,SVBL,,El Libertador Airbase,,VE,VE-D,SA,medium_airport,1,10400,share of SA/VE
4,SVCU,CUM,Antonio José de Sucre Airport,Cumaná,VE,VE-R,SA,medium_airport,1,10171,share of SA/VE
4,SVLO,,La Orchila Airport,Isla La Orchila,VE,VE-W,SA,medium_airport,1,9843,share of SA/VE
4,SVTM,TMO,Tumeremo Airport,,VE,VE-F,SA,medium_airport,1,9765,share of SA/VE
4,SVSZ,STB,Miguel Urdaneta Fernández Airport,San Carlos del Zulia,VE,VE-V,SA,medium_airport,1,8835,share of SA/VE
4,SVPA,PYH,Cacique Aramare Airport,Puerto Ayacucho,VE,VE-Z,SA,medium_airport,1,8272,share of SA/VE
4,SVCN,CAJ,Canaima Airport,Canaima,VE,VE-F,SA,medium_airport,1,7070,share of SA/VE
4,SVGD,GDO,Guasdualito Airport,Guasdualito,VE,VE-C,SA,medium_airport,1,6792,share of SA/VE
4,SVVL,VLV,Dr. Antonio Nicolás Briceño Airport,Valera,VE,VE-T,SA,medium_airport,1,6791,share of SA/VE
4,SVCR,CZE,José Leonardo Chirinos Airport,Coro,VE,VE-I,SA,medium_airport,1,6761,share of SA/VE
4,SVCP,CUP,General Francisco Bermúdez Airport,Carúpano,VE,VE-R,SA,medium_airport,1,6611,share of SA/VE
4,SVGI,GUI,Guiria Airport,,VE,VE-R,SA,medium_airport,1,6585,share of SA/VE
5,NSTU,PPG,Pago Pago International Airport,Pago Pago,AS,AS-WT,OC,large_airport,2,10000,share of OC/AS
5,YSSY,SYD,Sydney Kingsford Smith International Airport,Sydney (Mascot),AU,AU-NSW,OC,large_airport,3,12999,share of OC/AU
5,YBBN,BNE,Brisbane International Airport,Brisbane,AU,AU-QLD,OC,large_airport,2,11680,share of OC/AU
5,YPPH,PER,Perth International Airport,Perth,AU,AU-WA,OC,large_airport,2,11299,share of OC/AU
5,YPDN,DRW,Darwin International Airport / RAAF Darwin,Darwin,AU,AU-NT,OC,large_airport,2,11004,share of OC/AU
5,YPAD,ADL,Adelaide International Airport,Adelaide,AU,AU-SA,OC,large_airport,2,10171,share of OC/AU
5,YPPD,PHE,Port Hedland International Airport,Port Hedland,AU,AU-WA,OC,large_airport,2,8202,share of OC/AU
5,YBCS,CNS,Cairns International Airport,Cairns,AU,AU-QLD,OC,large_airport,1,10489,share of OC/AU
5,YMAV,AVV,Melbourne Avalon International Airport,Geelong/Melbourne,AU,AU-VIC,OC,large_airport,1,10000,share of OC/AU
5,YMHB,HBA,Hobart International Airport,Hobart (Cambridge),AU,AU-TAS,OC,large_airport,1,8947,share of OC/AU
5,YBRM,BME,Broome International Airport,Broome,AU,AU-WA,OC,large_airport,1,7769,share of OC/AU
5,YSWS,WSI,Western Sydney International (Nancy-Bird Walton) Airport,Sydney,AU,AU-NSW,OC,large_airport,0,0,share of OC/AU
5,YMML,MEL,Melbourne Airport,Melbourne,AU,AU-VIC,OC,large_airport,2,11998,share of OC/AU
5,YBCG,OOL,Gold Coast Airport,Gold Coast,AU,AU-QLD,OC,large_airport,2,8176,share of OC/AU
5,YWLM,NTL,Newcastle Airport,Williamtown,AU,AU-NSW,OC,large_airport,1,10033,share of OC/AU
5,YBWW,WTB,Toowoomba Wellcamp Airport,Toowoomba,AU,AU-QLD,OC,large_airport,1,9416,share of OC/AU
5,YBSU,MCY,Sunshine Coast Airport,Maroochydore,AU,AU-QLD,OC,large_airport,1,9186,share of OC/AU
5,YBOK,OKY,Oakey Army Aviation Centre,,AU,AU-QLD,OC,medium_airport,5,5410,share of OC/AU
5,YMMB,MBW,Melbourne Moorabbin Airport,Melbourne,AU,AU-VIC,OC,medium_airport,5,4380,share of OC/AU
5,YSTW,TMW,Tamworth Airport,Tamworth,AU,AU-NSW,OC,medium_airport,4,7218,share of OC/AU
5,YBLA,BLN,Benalla Airport,Benalla,AU,AU-VIC,OC,medium_airport,4,3422,share of OC/AU
5,YPEA,,RAAF Base Pearce,Bullsbrook,AU,AU-WA,OC,medium_airport,3,8002,share of OC/AU
5,YGEL,GET,Geraldton Airport,Moonyoonooka,AU,AU-WA,OC,medium_airport,3,7838,share of OC/AU
5,YMLT,LST,Launceston Airport,Launceston (Western Junction),AU,AU-TAS,OC,medium_airport,3,6499,share of OC/AU
5,YTEM,TEM,Temora Airport,Temora,AU,AU-NSW,OC,medium_airport,3,6454,share of OC/AU
5,YREN,RMK,Renmark Airport,,AU,AU-SA,OC,medium_airport,3,5709,share of OC/AU
5,YMTG,MGB,Mount Gambier Airport,Mount Gambier,AU,AU-SA,OC,medium_airport,3,5394,share of OC/AU
5,YKII,KNS,King Island Airport,,AU,AU-TAS,OC,medium_airport,3,5198,share of OC/AU
5,YWSL,SXE,West Sale Airport,Sale,AU,AU-VIC,OC,medium_airport,3,5010,share of OC/AU
5,YPJT,JAD,Perth Jandakot Airport,Perth,AU,AU-WA,OC,medium_airport,3,4948,share of OC/AU
5,YPLC,PLO,Port Lincoln Airport,Port Lincoln,AU,AU-SA,OC,medium_airport,3,4918,share of OC/AU
5,YSWH,SWH,Swan Hill Airport,,AU,AU-VIC,OC,medium_airport,3,4905,share of OC/AU
5,YLTV,TGN,Latrobe Valley Airport,Morwell,AU,AU-VIC,OC,medium_airport,3,4692,share of OC/AU
5,YSBK,BWU,Sydney Bankstown Airport,Sydney,AU,AU-NSW,OC,medium_airport,3,4644,share of OC/AU
5,YKSC,KGC,Kingscote Airport,,AU,AU-SA,OC,medium_airport,3,4600,share of OC/AU
5,YPIR,PPI,Port Pirie Airport,,AU,AU-SA,OC,medium_airport,3,3507,share of OC/AU
5,YSCB,CBR,Canberra Airport,Canberra,AU,AU-ACT,OC,medium_airport,2,10771,share of OC/AU
5,YAMB,,RAAF Base Amberley,,AU,AU-QLD,OC,medium_airport,2,9997,share of OC/AU
5,YBRK,ROK,Rockhampton Airport,Rockhampton,AU,AU-QLD,OC,medium_airport,2,8622,share of OC/AU
5,YBHI,BHQ,Broken Hill Airport,Broken Hill,AU,AU-NSW,OC,medium_airport,2,8251,share of OC/AU
5,YBAS,ASP,Alice Springs Airport,Alice Springs,AU,AU-NT,OC,medium_airport,2,7999,share of OC/AU
5,YBTL,TSV,Townsville Airport / RAAF Base Townsville,Townsville,AU,AU-QLD,OC,medium_airport,2,7999,share of OC/AU
5,YMES,,RAAF Base East Sale,,AU,AU-VIC,OC,medium_airport,2,7995,share of OC/AU
5,YMEK,MKR,Meekatharra Airport,,AU,AU-WA,OC,medium_airport,2,7156,share of OC/AU
5,YIVL,IVR,Inverell Airport,Inverell,AU,AU-NSW,OC,medium_airport,2,6936,share of OC/AU
5,YSNW,NOA,Naval Air Station Nowra - HMAS Albatross,Nowra Hill,AU,AU-NSW,OC,medium_airport,2,6870,share of OC/AU
5,YCFS,CFS,Coffs Harbour Airport,Coffs Harbour,AU,AU-NSW,OC,medium_airport,2,6824,share of OC/AU
5,YLEO,LNO,Leonora Airport,Leonora,AU,AU-WA,OC,medium_airport,2,6621,share of OC/AU
5,YBUD,BDB,Bundaberg Airport,Bundaberg,AU,AU-QLD,OC,medium_airport,2,6562,share of OC/AU
5,YCCY,CNJ,Cloncurry Airport,Cloncurry,AU,AU-QLD,OC,medium_airport,2,6562,share of OC/AU
5,YPKG,KGI,Kalgoorlie Boulder Airport,Broadwood,AU,AU-WA,OC,medium_airport,2,6562,share of OC/AU
5,YTNK,TCA,Tennant Creek Airport,Tennant Creek,AU,AU-NT,OC,medium_airport,2,6427,share of OC/AU
5,YMEN,MEB,Melbourne Essendon Airport,Essendon Fields,AU,AU-VIC,OC,medium_airport,2,6302,share of OC/AU
5,YEML,EMD,Emerald Airport,Emerald,AU,AU-QLD,OC,medium_airport,2,6234,share of OC/AU
5,YDPO,DPO,Devonport Airport,Devonport,AU,AU-TAS,OC,medium_airport,2,6030,share of OC/AU
